kdrama_name,genre
"['historical', 'romance', 'drama', 'melodrama']", strong male lead
"['historical', 'romance', 'drama', 'melodrama']", male chases female first
"['historical', 'romance', 'drama', 'melodrama']", smart female lead
"['historical', 'romance', 'drama', 'melodrama']", masterservant relationship
"['historical', 'romance', 'drama', 'melodrama']", king male lead
"['historical', 'romance', 'drama', 'melodrama']", power struggle 
"['historical', 'drama']",rivalry 
"['drama', 'family', 'melodrama']",sly female lead
"['drama', 'family', 'melodrama']", weak female lead
"['drama', 'family', 'melodrama']", soap opera 
"['romance', 'drama', 'melodrama']",fatherdaughter relationship
"['romance', 'drama', 'melodrama']", sismance
"['romance', 'drama', 'melodrama']", multiple couples
"['romance', 'drama', 'melodrama']", riches to rags
"['romance', 'drama', 'melodrama']", arranged marriage
"['romance', 'drama', 'melodrama']", childhood friends relationship
"['romance', 'drama', 'melodrama']", chauffeur supporting character
"['romance', 'drama', 'melodrama']", personal assistant supporting character
"['romance', 'drama', 'melodrama']", neighbors relationship
"['romance', 'drama', 'melodrama']", chef supporting character 
"['romance', 'family']",
"['thriller', 'mystery', 'drama']",rich female lead
"['thriller', 'mystery', 'drama']", greed
"['thriller', 'mystery', 'drama']", tough past
"['thriller', 'mystery', 'drama']", popular male lead
"['thriller', 'mystery', 'drama']", adapted from a novel
"['thriller', 'mystery', 'drama']", melodrama
"['thriller', 'mystery', 'drama']", suspense
"['thriller', 'mystery', 'drama']", investigation
"['thriller', 'mystery', 'drama']", ambition
"['thriller', 'mystery', 'drama']", guilt 
"['action', 'historical', 'comedy', 'drama']",historical fiction
"['action', 'historical', 'comedy', 'drama']", royalty
"['action', 'historical', 'comedy', 'drama']", gambling
"['action', 'historical', 'comedy', 'drama']", family secret
"['action', 'historical', 'comedy', 'drama']", joseon dynasty
"['action', 'historical', 'comedy', 'drama']", bromance
"['action', 'historical', 'comedy', 'drama']", family
"['action', 'historical', 'comedy', 'drama']", friendship 
"['mystery', 'law', 'drama']",law firm setting
"['mystery', 'law', 'drama']", criminal justice system
"['mystery', 'law', 'drama']", former prosecutor male lead
"['mystery', 'law', 'drama']", workplace setting
"['mystery', 'law', 'drama']", prosecutor male lead
"['mystery', 'law', 'drama']", investigator female lead
"['mystery', 'law', 'drama']", investigator male lead
"['mystery', 'law', 'drama']", tough female lead
"['mystery', 'law', 'drama']", righteous male lead
"['mystery', 'law', 'drama']", badass male lead 
"['thriller', 'romance', 'drama', 'melodrama']",fatherson relationship
"['thriller', 'romance', 'drama', 'melodrama']", birth secret
"['thriller', 'romance', 'drama', 'melodrama']", kidnapping
"['thriller', 'romance', 'drama', 'melodrama']", revenge
"['thriller', 'romance', 'drama', 'melodrama']", suspense 
"['historical', 'mystery', 'romance', 'fantasy']",interspecies romance
"['historical', 'mystery', 'romance', 'fantasy']", joseon dynasty
"['historical', 'mystery', 'romance', 'fantasy']", adapted from a manhwa
"['historical', 'mystery', 'romance', 'fantasy']", crossdressing
"['historical', 'mystery', 'romance', 'fantasy']", first love
"['historical', 'mystery', 'romance', 'fantasy']", village setting
"['historical', 'mystery', 'romance', 'fantasy']", palace setting
"['historical', 'mystery', 'romance', 'fantasy']", scholar male lead
"['historical', 'mystery', 'romance', 'fantasy']", vampire fiction
"['historical', 'mystery', 'romance', 'fantasy']", vampire male lead 
"['mystery', 'horror', 'comedy', 'supernatural']",ghostseeing female lead
"['mystery', 'horror', 'comedy', 'supernatural']", exorcism
"['mystery', 'horror', 'comedy', 'supernatural']", high school
"['mystery', 'horror', 'comedy', 'supernatural']", brave female lead
"['mystery', 'horror', 'comedy', 'supernatural']", adapted from a novel
"['mystery', 'horror', 'comedy', 'supernatural']", eccentric female lead
"['mystery', 'horror', 'comedy', 'supernatural']", slight romance
"['mystery', 'horror', 'comedy', 'supernatural']", supernatural phenomena
"['mystery', 'horror', 'comedy', 'supernatural']", monsters
"['mystery', 'horror', 'comedy', 'supernatural']", strong female lead 
"['romance', 'drama', 'melodrama']",revenge
"['romance', 'drama', 'melodrama']", wrongfully accused
"['romance', 'drama', 'melodrama']", age gap real life
"['romance', 'drama', 'melodrama']", positive female lead
"['romance', 'drama', 'melodrama']", soap opera
"['romance', 'drama', 'melodrama']", infidelity
"['romance', 'drama', 'melodrama']", family 
"['thriller', 'romance', 'drama']",lawyer male lead
"['thriller', 'romance', 'drama']", death of a sister
"['thriller', 'romance', 'drama']", death of a mother
"['thriller', 'romance', 'drama']", prosecutor male lead
"['thriller', 'romance', 'drama']", doctor female lead
"['thriller', 'romance', 'drama']", raised by uncle
"['thriller', 'romance', 'drama']", missing mother
"['thriller', 'romance', 'drama']", evil female lead
"['thriller', 'romance', 'drama']", single father
"['thriller', 'romance', 'drama']", bright female lead 
"['business', 'comedy', 'romance', 'drama']",bossemployee relationship
"['business', 'comedy', 'romance', 'drama']", prosopagnosia
"['business', 'comedy', 'romance', 'drama']", double identity
"['business', 'comedy', 'romance', 'drama']", rich womanpoor man
"['business', 'comedy', 'romance', 'drama']", eccentric male lead
"['business', 'comedy', 'romance', 'drama']", rich male lead
"['business', 'comedy', 'romance', 'drama']", smart male lead
"['business', 'comedy', 'romance', 'drama']", secondary couple
"['business', 'comedy', 'romance', 'drama']", disability
"['business', 'comedy', 'romance', 'drama']", secret crush 
"['romance', 'drama']",secondary couple
"['romance', 'drama']", poor female lead
"['romance', 'drama']", nice male lead
"['romance', 'drama']", character development
"['romance', 'drama']", rich manpoor woman
"['romance', 'drama']", rich male lead 
"['romance', 'drama', 'melodrama']",amnesia
"['romance', 'drama', 'melodrama']", child female lead
"['romance', 'drama', 'melodrama']", genius female lead
"['romance', 'drama', 'melodrama']", single father male lead
"['romance', 'drama', 'melodrama']", naive male lead
"['romance', 'drama', 'melodrama']", orphan female lead
"['romance', 'drama', 'melodrama']", naive female lead
"['romance', 'drama', 'melodrama']", family relationship
"['romance', 'drama', 'melodrama']", older manyounger woman
"['romance', 'drama', 'melodrama']", fatherdaughter relationship 
"['romance', 'drama', 'family', 'melodrama']",cheerful female lead
"['romance', 'drama', 'family', 'melodrama']", sisters relationship
"['romance', 'drama', 'family', 'melodrama']", nice female lead
"['romance', 'drama', 'family', 'melodrama']", hardworking male lead
"['romance', 'drama', 'family', 'melodrama']", hardworking female lead
"['romance', 'drama', 'family', 'melodrama']", successful male lead
"['romance', 'drama', 'family', 'melodrama']", secret
"['romance', 'drama', 'family', 'melodrama']", greed
"['romance', 'drama', 'family', 'melodrama']", jealousy
"['romance', 'drama', 'family', 'melodrama']", motherson relationship 
"['historical', 'mystery', 'romance', 'drama']",hidden identity
"['historical', 'mystery', 'romance', 'drama']", joseon dynasty
"['historical', 'mystery', 'romance', 'drama']", teamwork
"['historical', 'mystery', 'romance', 'drama']", friendship
"['historical', 'mystery', 'romance', 'drama']", investigation
"['historical', 'mystery', 'romance', 'drama']", childhood connection
"['historical', 'mystery', 'romance', 'drama']", bright female lead
"['historical', 'mystery', 'romance', 'drama']", secret
"['historical', 'mystery', 'romance', 'drama']", boarding house setting
"['historical', 'mystery', 'romance', 'drama']", debt passed to children 
"['thriller', 'mystery', 'horror', 'sci-fi']",environmental issues
"['thriller', 'mystery', 'horror', 'sci-fi']", space mission
"['thriller', 'mystery', 'horror', 'sci-fi']", dystopia
"['thriller', 'mystery', 'horror', 'sci-fi']", water shortage
"['thriller', 'mystery', 'horror', 'sci-fi']", investigation
"['thriller', 'mystery', 'horror', 'sci-fi']", future
"['thriller', 'mystery', 'horror', 'sci-fi']", deadly mission
"['thriller', 'mystery', 'horror', 'sci-fi']", space travel
"['thriller', 'mystery', 'horror', 'sci-fi']", outer space
"['thriller', 'mystery', 'horror', 'sci-fi']", drama 
"['thriller', 'drama', 'melodrama']",revenge
"['thriller', 'drama', 'melodrama']", school bullying
"['thriller', 'drama', 'melodrama']", school violence
"['thriller', 'drama', 'melodrama']", strong female lead
"['thriller', 'drama', 'melodrama']", social issues
"['thriller', 'drama', 'melodrama']", sexual content
"['thriller', 'drama', 'melodrama']", antiheroine female lead
"['thriller', 'drama', 'melodrama']", doctor male lead
"['thriller', 'drama', 'melodrama']", teacher female lead
"['thriller', 'drama', 'melodrama']", time skip 
"['thriller', 'mystery', 'romance', 'drama']",psychological
"['thriller', 'mystery', 'romance', 'drama']", murder
"['thriller', 'mystery', 'romance', 'drama']", tragic past
"['thriller', 'mystery', 'romance', 'drama']", smart male lead
"['thriller', 'mystery', 'romance', 'drama']", investigation
"['thriller', 'mystery', 'romance', 'drama']", eccentric male lead
"['thriller', 'mystery', 'romance', 'drama']", cold manwarm woman
"['thriller', 'mystery', 'romance', 'drama']", orphan male lead
"['thriller', 'mystery', 'romance', 'drama']", melodrama
"['thriller', 'mystery', 'romance', 'drama']", violence 
"['adventure', 'mystery', 'fantasy']",fantasy world
"['adventure', 'mystery', 'fantasy']", web series
"['adventure', 'mystery', 'fantasy']", snowy setting
"['adventure', 'mystery', 'fantasy']", short length series
"['adventure', 'mystery', 'fantasy']", miniseries
"['adventure', 'mystery', 'fantasy']", investigation
"['adventure', 'mystery', 'fantasy']", friendship 
"['music', 'psychological', 'drama', 'fantasy']",poor female lead
"['music', 'psychological', 'drama', 'fantasy']", magician male lead
"['music', 'psychological', 'drama', 'fantasy']", adapted from a webtoon
"['music', 'psychological', 'drama', 'fantasy']", debt
"['music', 'psychological', 'drama', 'fantasy']", school bullying
"['music', 'psychological', 'drama', 'fantasy']", high school
"['music', 'psychological', 'drama', 'fantasy']", melodrama
"['music', 'psychological', 'drama', 'fantasy']", musical
"['music', 'psychological', 'drama', 'fantasy']", social inequality
"['music', 'psychological', 'drama', 'fantasy']", poverty 
"['comedy', 'life', 'sitcom']",motherson relationship
"['comedy', 'life', 'sitcom']", fatherson relationship
"['comedy', 'life', 'sitcom']", adapted from a webtoon
"['comedy', 'life', 'sitcom']", short length series
"['comedy', 'life', 'sitcom']", web series
"['comedy', 'life', 'sitcom']", slow romance
"['comedy', 'life', 'sitcom']", family 
"['action', 'mystery', 'comedy', 'romance']",hidden identity
"['action', 'mystery', 'comedy', 'romance']", hidden past
"['action', 'mystery', 'comedy', 'romance']", fake identity
"['action', 'mystery', 'comedy', 'romance']", exhusband returns
"['action', 'mystery', 'comedy', 'romance']", multiple marriages
"['action', 'mystery', 'comedy', 'romance']", successful female lead
"['action', 'mystery', 'comedy', 'romance']", hardworking female lead
"['action', 'mystery', 'comedy', 'romance']", secret organization
"['action', 'mystery', 'comedy', 'romance']", teamwork
"['action', 'mystery', 'comedy', 'romance']", smart female lead 
"['mystery', 'drama', 'melodrama']",smart female lead
"['mystery', 'drama', 'melodrama']", calm female lead
"['mystery', 'drama', 'melodrama']", badass female lead
"['mystery', 'drama', 'melodrama']", housekeeper female lead
"['mystery', 'drama', 'melodrama']", detective supporting character
"['mystery', 'drama', 'melodrama']", talented female lead
"['mystery', 'drama', 'melodrama']", talented male lead
"['mystery', 'drama', 'melodrama']", dark fiction
"['mystery', 'drama', 'melodrama']", family relationship
"['mystery', 'drama', 'melodrama']", death 
"['action', 'historical', 'comedy', 'romance']",crossdressing
"['action', 'historical', 'comedy', 'romance']", joseon dynasty
"['action', 'historical', 'comedy', 'romance']", hidden identity
"['action', 'historical', 'comedy', 'romance']", strong male lead
"['action', 'historical', 'comedy', 'romance']", birth secret
"['action', 'historical', 'comedy', 'romance']", strong female lead
"['action', 'historical', 'comedy', 'romance']", gender bender
"['action', 'historical', 'comedy', 'romance']", first love
"['action', 'historical', 'comedy', 'romance']", martial arts master
"['action', 'historical', 'comedy', 'romance']", smart male lead 
"['food', 'comedy', 'romance', 'drama']",time skip
"['food', 'comedy', 'romance', 'drama']", first love
"['food', 'comedy', 'romance', 'drama']", opposites attract
"['food', 'comedy', 'romance', 'drama']", love triangle
"['food', 'comedy', 'romance', 'drama']", meet again
"['food', 'comedy', 'romance', 'drama']", nerdy male lead
"['food', 'comedy', 'romance', 'drama']", poor female lead
"['food', 'comedy', 'romance', 'drama']", nice male lead
"['food', 'comedy', 'romance', 'drama']", lovehate relationship
"['food', 'comedy', 'romance', 'drama']", filmed abroad 
"['comedy', 'life', 'drama', 'medical']",hospital setting
"['comedy', 'life', 'drama', 'medical']", surgeon female lead
"['comedy', 'life', 'drama', 'medical']", surgeon male lead
"['comedy', 'life', 'drama', 'medical']", doctor female lead
"['comedy', 'life', 'drama', 'medical']", doctor male lead
"['comedy', 'life', 'drama', 'medical']", family 
"['action', 'adventure', 'historical', 'romance']",joseon dynasty
"['action', 'adventure', 'historical', 'romance']", friendship
"['action', 'adventure', 'historical', 'romance']", revenge
"['action', 'adventure', 'historical', 'romance']", bromance
"['action', 'adventure', 'historical', 'romance']", comedy
"['action', 'adventure', 'historical', 'romance']", royalty
"['action', 'adventure', 'historical', 'romance']", kind male lead
"['action', 'adventure', 'historical', 'romance']", historical fiction
"['action', 'adventure', 'historical', 'romance']", hidden identity
"['action', 'adventure', 'historical', 'romance']", love square 
"['comedy', 'romance', 'drama', 'fantasy']",magic
"['comedy', 'romance', 'drama', 'fantasy']", love triangle
"['comedy', 'romance', 'drama', 'fantasy']", rich male lead
"['comedy', 'romance', 'drama', 'fantasy']", secret relationship
"['comedy', 'romance', 'drama', 'fantasy']", sassy female lead
"['comedy', 'romance', 'drama', 'fantasy']", lovehate relationship
"['comedy', 'romance', 'drama', 'fantasy']", witch female lead
"['comedy', 'romance', 'drama', 'fantasy']", hidden identity
"['comedy', 'romance', 'drama', 'fantasy']", black magic
"['comedy', 'romance', 'drama', 'fantasy']", superhuman strength 
"['comedy', 'romance', 'youth']",friends to lovers
"['comedy', 'romance', 'youth']", school setting
"['comedy', 'romance', 'youth']", childhood friends relationship
"['comedy', 'romance', 'youth']", mdl remake
"['comedy', 'romance', 'youth']", career oriented female lead
"['comedy', 'romance', 'youth']", infidelity
"['comedy', 'romance', 'youth']", student
"['comedy', 'romance', 'youth']", nice male lead
"['comedy', 'romance', 'youth']", unrequited love
"['comedy', 'romance', 'youth']", love triangle 
"['comedy', 'romance', 'youth']",friends to lovers
"['comedy', 'romance', 'youth']", school setting
"['comedy', 'romance', 'youth']", childhood friends relationship
"['comedy', 'romance', 'youth']", mdl remake
"['comedy', 'romance', 'youth']", career oriented female lead
"['comedy', 'romance', 'youth']", infidelity
"['comedy', 'romance', 'youth']", student
"['comedy', 'romance', 'youth']", nice male lead
"['comedy', 'romance', 'youth']", unrequited love
"['comedy', 'romance', 'youth']", love triangle 
"['action', 'mystery', 'drama', 'supernatural']",righteous male lead
"['action', 'mystery', 'drama', 'supernatural']", found family
"['action', 'mystery', 'drama', 'supernatural']", evil spirit
"['action', 'mystery', 'drama', 'supernatural']", teamwork
"['action', 'mystery', 'drama', 'supernatural']", strong female lead
"['action', 'mystery', 'drama', 'supernatural']", orphan male lead
"['action', 'mystery', 'drama', 'supernatural']", multiple mains
"['action', 'mystery', 'drama', 'supernatural']", spirit
"['action', 'mystery', 'drama', 'supernatural']", childhood trauma
"['action', 'mystery', 'drama', 'supernatural']", hidden identity 
"['comedy', 'romance', 'life', 'drama']",smart male lead
"['comedy', 'romance', 'life', 'drama']", matchmaking
"['comedy', 'romance', 'life', 'drama']", jealousy
"['comedy', 'romance', 'life', 'drama']", aquaphobia
"['comedy', 'romance', 'life', 'drama']", mean male lead
"['comedy', 'romance', 'life', 'drama']", heartbreak
"['comedy', 'romance', 'life', 'drama']", seaside setting
"['comedy', 'romance', 'life', 'drama']", arrogant male lead
"['comedy', 'romance', 'life', 'drama']", family conflict
"['comedy', 'romance', 'life', 'drama']", mental illness 
"['thriller', 'mystery', 'supernatural']",bromance
"['thriller', 'mystery', 'supernatural']", vampire fiction
"['thriller', 'mystery', 'supernatural']", mutant
"['thriller', 'mystery', 'supernatural']", slight romance
"['thriller', 'mystery', 'supernatural']", sassy female lead
"['thriller', 'mystery', 'supernatural']", preproduced
"['thriller', 'mystery', 'supernatural']", death
"['thriller', 'mystery', 'supernatural']", superhuman strength
"['thriller', 'mystery', 'supernatural']", interspecies romance
"['thriller', 'mystery', 'supernatural']", friends to lovers 
"['action', 'thriller', 'mystery', 'crime']",badass male lead
"['action', 'thriller', 'mystery', 'crime']", smart male lead
"['action', 'thriller', 'mystery', 'crime']", national intelligence service
"['action', 'thriller', 'mystery', 'crime']", strong male lead
"['action', 'thriller', 'mystery', 'crime']", espionage
"['action', 'thriller', 'mystery', 'crime']", investigation
"['action', 'thriller', 'mystery', 'crime']", suspense
"['action', 'thriller', 'mystery', 'crime']", drama
"['action', 'thriller', 'mystery', 'crime']", antihero male lead
"['action', 'thriller', 'mystery', 'crime']", agent male lead 
"['thriller', 'mystery', 'horror', 'supernatural']",murder
"['thriller', 'mystery', 'horror', 'supernatural']", ghostseeing female lead
"['thriller', 'mystery', 'horror', 'supernatural']", crossdressing
"['thriller', 'mystery', 'horror', 'supernatural']", investigation
"['thriller', 'mystery', 'horror', 'supernatural']", birth secret
"['thriller', 'mystery', 'horror', 'supernatural']", strong female lead
"['thriller', 'mystery', 'horror', 'supernatural']", suspense
"['thriller', 'mystery', 'horror', 'supernatural']", middle school
"['thriller', 'mystery', 'horror', 'supernatural']", school setting
"['thriller', 'mystery', 'horror', 'supernatural']", neurodevelopmental disorder 
"['comedy', 'romance', 'drama', 'family']",living with inlaws
"['comedy', 'romance', 'drama', 'family']", older manyounger woman 
"['thriller', 'mystery', 'medical']",investigation
"['thriller', 'mystery', 'medical']", suspense
"['thriller', 'mystery', 'medical']", strong male lead
"['thriller', 'mystery', 'medical']", pandemic
"['thriller', 'mystery', 'medical']", disease
"['thriller', 'mystery', 'medical']", infectious disease
"['thriller', 'mystery', 'medical']", virus
"['thriller', 'mystery', 'medical']", miniseries
"['thriller', 'mystery', 'medical']", death
"['thriller', 'mystery', 'medical']", disaster 
"['comedy', 'romance', 'family']",sisters relationship
"['comedy', 'romance', 'family']", motherdaughter relationship
"['comedy', 'romance', 'family']", illness
"['comedy', 'romance', 'family']", bossemployee relationship
"['comedy', 'romance', 'family']", marriage 
"['romance', 'drama', 'melodrama']",exspouse relationship
"['romance', 'drama', 'melodrama']", hardship
"['romance', 'drama', 'melodrama']", neurological disorder
"['romance', 'drama', 'melodrama']", competent female lead
"['romance', 'drama', 'melodrama']", divorced male lead
"['romance', 'drama', 'melodrama']", divorced female lead
"['romance', 'drama', 'melodrama']", nice female lead
"['romance', 'drama', 'melodrama']", hardworking female lead
"['romance', 'drama', 'melodrama']", fake identity
"['romance', 'drama', 'melodrama']", secret crush 
"['psychological', 'life', 'fantasy', 'supernatural']",healing
"['psychological', 'life', 'fantasy', 'supernatural']", older womanyounger man
"['psychological', 'life', 'fantasy', 'supernatural']", flashback to past
"['psychological', 'life', 'fantasy', 'supernatural']", motherdaughter relationship
"['psychological', 'life', 'fantasy', 'supernatural']", web series
"['psychological', 'life', 'fantasy', 'supernatural']", unlucky female lead
"['psychological', 'life', 'fantasy', 'supernatural']", adapted from a novel
"['psychological', 'life', 'fantasy', 'supernatural']", high school
"['psychological', 'life', 'fantasy', 'supernatural']", witchcraft
"['psychological', 'life', 'fantasy', 'supernatural']", hardworking male lead 
"['thriller', 'romance', 'drama', 'melodrama']",extramarital affair
"['thriller', 'romance', 'drama', 'melodrama']", revenge
"['thriller', 'romance', 'drama', 'melodrama']", strong female lead
"['thriller', 'romance', 'drama', 'melodrama']", lying
"['thriller', 'romance', 'drama', 'melodrama']", sexual content
"['thriller', 'romance', 'drama', 'melodrama']", successful female lead
"['thriller', 'romance', 'drama', 'melodrama']", unhealthy mains relationship
"['thriller', 'romance', 'drama', 'melodrama']", friends to enemies
"['thriller', 'romance', 'drama', 'melodrama']", pregnancy
"['thriller', 'romance', 'drama', 'melodrama']", psychological 
"['action', 'thriller', 'mystery', 'crime']",gang
"['action', 'thriller', 'mystery', 'crime']", graphic violence
"['action', 'thriller', 'mystery', 'crime']", married female lead
"['action', 'thriller', 'mystery', 'crime']", married male lead
"['action', 'thriller', 'mystery', 'crime']", skilled fighter
"['action', 'thriller', 'mystery', 'crime']", drugs
"['action', 'thriller', 'mystery', 'crime']", s
"['action', 'thriller', 'mystery', 'crime']", noir
"['action', 'thriller', 'mystery', 'crime']", investigation
"['action', 'thriller', 'mystery', 'crime']", suspense 
"['romance', 'life', 'drama']",terminal illness
"['romance', 'life', 'drama']", sismance
"['romance', 'life', 'drama']", calm male lead
"['romance', 'life', 'drama']", doctor female lead
"['romance', 'life', 'drama']", warm female lead
"['romance', 'life', 'drama']", warm male lead
"['romance', 'life', 'drama']", timid female lead
"['romance', 'life', 'drama']", fast paced romance
"['romance', 'life', 'drama']", steamy kiss
"['romance', 'life', 'drama']", multiple mains 
"['romance', 'life', 'drama']",first love
"['romance', 'life', 'drama']", amnesia
"['romance', 'life', 'drama']", meet again
"['romance', 'life', 'drama']", time skip
"['romance', 'life', 'drama']", love triangle
"['romance', 'life', 'drama']", lying
"['romance', 'life', 'drama']", childhood friends relationship
"['romance', 'life', 'drama']", lovers separated
"['romance', 'life', 'drama']", orphan female lead
"['romance', 'life', 'drama']", second chance romance 
"['music', 'comedy', 'romance', 'supernatural']",miniseries
"['music', 'comedy', 'romance', 'supernatural']", web series
"['music', 'comedy', 'romance', 'supernatural']", immortal female lead
"['music', 'comedy', 'romance', 'supernatural']", immortality
"['music', 'comedy', 'romance', 'supernatural']", older womanyounger man
"['music', 'comedy', 'romance', 'supernatural']", musician male lead
"['music', 'comedy', 'romance', 'supernatural']", neighbors relationship
"['music', 'comedy', 'romance', 'supernatural']", flashback to past
"['music', 'comedy', 'romance', 'supernatural']", orphan male lead
"['music', 'comedy', 'romance', 'supernatural']", love square 
"['comedy', 'romance', 'family']",multiple mains
"['comedy', 'romance', 'family']", medical coordinator female lead
"['comedy', 'romance', 'family']", orthopedic surgeon male lead
"['comedy', 'romance', 'family']", instructor female lead
"['comedy', 'romance', 'family']", actor male lead
"['comedy', 'romance', 'family']", company president ceo male lead
"['comedy', 'romance', 'family']", age gap drama life
"['comedy', 'romance', 'family']", older manyounger woman
"['comedy', 'romance', 'family']", best friends relationship
"['comedy', 'romance', 'family']", cousins relationship 
"['comedy', 'romance', 'drama', 'fantasy']",human experimentation
"['comedy', 'romance', 'drama', 'fantasy']", break up
"['comedy', 'romance', 'drama', 'fantasy']", smart male lead
"['comedy', 'romance', 'drama', 'fantasy']", web series
"['comedy', 'romance', 'drama', 'fantasy']", makeover
"['comedy', 'romance', 'drama', 'fantasy']", student male lead
"['comedy', 'romance', 'drama', 'fantasy']", drugs
"['comedy', 'romance', 'drama', 'fantasy']", neighbors relationship
"['comedy', 'romance', 'drama', 'fantasy']", short length series
"['comedy', 'romance', 'drama', 'fantasy']", photographic memory 
"['comedy', 'romance', 'drama', 'fantasy']",magical ring
"['comedy', 'romance', 'drama', 'fantasy']", web series
"['comedy', 'romance', 'drama', 'fantasy']", beauty standards
"['comedy', 'romance', 'drama', 'fantasy']", youth
"['comedy', 'romance', 'drama', 'fantasy']", jealousy
"['comedy', 'romance', 'drama', 'fantasy']", lying
"['comedy', 'romance', 'drama', 'fantasy']", modeling
"['comedy', 'romance', 'drama', 'fantasy']", transformation
"['comedy', 'romance', 'drama', 'fantasy']", student supporting character
"['comedy', 'romance', 'drama', 'fantasy']", student female lead 
"['comedy', 'romance', 'drama', 'fantasy']",human experimentation
"['comedy', 'romance', 'drama', 'fantasy']", break up
"['comedy', 'romance', 'drama', 'fantasy']", smart male lead
"['comedy', 'romance', 'drama', 'fantasy']", web series
"['comedy', 'romance', 'drama', 'fantasy']", makeover
"['comedy', 'romance', 'drama', 'fantasy']", student male lead
"['comedy', 'romance', 'drama', 'fantasy']", drugs
"['comedy', 'romance', 'drama', 'fantasy']", neighbors relationship
"['comedy', 'romance', 'drama', 'fantasy']", short length series
"['comedy', 'romance', 'drama', 'fantasy']", photographic memory 
"['thriller', 'mystery', 'sci-fi']",parallel dimension
"['thriller', 'mystery', 'sci-fi']", suspense
"['thriller', 'mystery', 'sci-fi']", murder
"['thriller', 'mystery', 'sci-fi']", death
"['thriller', 'mystery', 'sci-fi']", tough female lead
"['thriller', 'mystery', 'sci-fi']", slight romance
"['thriller', 'mystery', 'sci-fi']", strong male lead
"['thriller', 'mystery', 'sci-fi']", crossworlds traveler
"['thriller', 'mystery', 'sci-fi']", first love
"['thriller', 'mystery', 'sci-fi']", orphan female lead 
"['action', 'thriller', 'drama']",political
"['action', 'thriller', 'drama']", bodyguard male lead
"['action', 'thriller', 'drama']", suspense 
"['comedy', 'sitcom']",lesbian guest character
"['comedy', 'sitcom']", lgbtq
"['comedy', 'sitcom']", friendship 
['drama'],restaurant setting
['drama'], female centered plot
['drama'], sisters relationship
['drama'], conflict
['drama'], nice female lead
['drama'], family 
"['drama', 'family']",
"['thriller', 'mystery', 'drama']",investigation
"['thriller', 'mystery', 'drama']", murder
"['thriller', 'mystery', 'drama']", empathic male lead
"['thriller', 'mystery', 'drama']", calm male lead
"['thriller', 'mystery', 'drama']", suspense
"['thriller', 'mystery', 'drama']", s
"['thriller', 'mystery', 'drama']", s
"['thriller', 'mystery', 'drama']", time skip
"['thriller', 'mystery', 'drama']", offender profiling
"['thriller', 'mystery', 'drama']", kind male lead 
"['thriller', 'mystery', 'fantasy', 'political']",time warp
"['thriller', 'mystery', 'fantasy', 'political']", different timelines
"['thriller', 'mystery', 'fantasy', 'political']", time altering
"['thriller', 'mystery', 'fantasy', 'political']", scifi
"['thriller', 'mystery', 'fantasy', 'political']", fatherdaughter relationship
"['thriller', 'mystery', 'fantasy', 'political']", determined female lead
"['thriller', 'mystery', 'fantasy', 'political']", hardworking male lead
"['thriller', 'mystery', 'fantasy', 'political']", death
"['thriller', 'mystery', 'fantasy', 'political']", investigation
"['thriller', 'mystery', 'fantasy', 'political']", suspense 
['romance'],married life
['romance'], exboyfriend comes back
['romance'], infidelity
['romance'], marriage
['romance'], adapted from a novel 
"['comedy', 'romance', 'drama', 'sports']",high school
"['comedy', 'romance', 'drama', 'sports']", crossdressing
"['comedy', 'romance', 'drama', 'sports']", adapted from a manga
"['comedy', 'romance', 'drama', 'sports']", high jump
"['comedy', 'romance', 'drama', 'sports']", student supporting character
"['comedy', 'romance', 'drama', 'sports']", student female lead
"['comedy', 'romance', 'drama', 'sports']", student male lead
"['comedy', 'romance', 'drama', 'sports']", dormitory setting
"['comedy', 'romance', 'drama', 'sports']", school setting
"['comedy', 'romance', 'drama', 'sports']", roommates relationship 
"['business', 'comedy', 'life', 'drama']",coworkers relationship
"['business', 'comedy', 'life', 'drama']", workplace setting
"['business', 'comedy', 'life', 'drama']", nice female lead
"['business', 'comedy', 'life', 'drama']", hardworking female lead
"['business', 'comedy', 'life', 'drama']", webtoon artist supporting character
"['business', 'comedy', 'life', 'drama']", manhwa artist supporting character
"['business', 'comedy', 'life', 'drama']", editor female lead
"['business', 'comedy', 'life', 'drama']", positive female lead
"['business', 'comedy', 'life', 'drama']", strong female lead
"['business', 'comedy', 'life', 'drama']", adapted from a manga 
"['romance', 'drama']",adapted from a novel 
['romance'],chef male lead
['romance'], actress female lead
['romance'], flashback to past
['romance'], second chance romance
['romance'], miniseries
['romance'], food 
"['action', 'thriller', 'drama', 'fantasy']",grim reaper female lead
"['action', 'thriller', 'drama', 'fantasy']", grim reaper male lead
"['action', 'thriller', 'drama', 'fantasy']", underworld
"['action', 'thriller', 'drama', 'fantasy']", attempted suicide
"['action', 'thriller', 'drama', 'fantasy']", death
"['action', 'thriller', 'drama', 'fantasy']", suicide
"['action', 'thriller', 'drama', 'fantasy']", afterlife
"['action', 'thriller', 'drama', 'fantasy']", suicide prevention
"['action', 'thriller', 'drama', 'fantasy']", coma
"['action', 'thriller', 'drama', 'fantasy']", team leader female lead 
"['romance', 'life', 'youth']",hardworking male lead
"['romance', 'life', 'youth']", miniseries
