kdrama_name,actor
"['action', 'comedy', 'martial arts', 'sci-fi']", Lee Seung Chul
"['mystery', 'comedy', 'romance', 'supernatural']",Yoon Chan Young
"['mystery', 'comedy', 'romance', 'supernatural']", Bang Min Ah
"['mystery', 'comedy', 'romance', 'supernatural']", Kim Min Seok
"['mystery', 'comedy', 'romance', 'supernatural']", Park Jung Hak
"['mystery', 'comedy', 'romance', 'supernatural']", Kim Seung Soo
"['mystery', 'comedy', 'romance', 'supernatural']", Woo Tae Ha
"['action', 'comedy', 'romance', 'melodrama']",Song Joong Ki
"['action', 'comedy', 'romance', 'melodrama']", Song Hye Kyo
"['action', 'comedy', 'romance', 'melodrama']", Jin Goo
"['action', 'comedy', 'romance', 'melodrama']", Kim Ji Won
"['action', 'comedy', 'romance', 'melodrama']", Lee Seung Joon
"['action', 'comedy', 'romance', 'melodrama']", Seo Jung Yeon
"['thriller', 'mystery', 'drama', 'political']",Ji Jin Hee
"['thriller', 'mystery', 'drama', 'political']", Son Suk Ku
"['thriller', 'mystery', 'drama', 'political']", Kang Han Na
"['thriller', 'mystery', 'drama', 'political']", Heo Joon Ho
"['thriller', 'mystery', 'drama', 'political']", Lee Joon Hyuk
"['thriller', 'mystery', 'drama', 'political']", Choi Yoon Young
"['comedy', 'romance', 'drama', 'fantasy']",Jo Bo Ah
"['comedy', 'romance', 'drama', 'fantasy']", Rowoon
"['comedy', 'romance', 'drama', 'fantasy']", Ha Joon
"['comedy', 'romance', 'drama', 'fantasy']", Yura
"['comedy', 'romance', 'drama', 'fantasy']", Hyun Bong Sik
"['comedy', 'romance', 'drama', 'fantasy']", Park Kyung Hye
"['action', 'thriller', 'mystery', 'drama']",Son Hyun Joo
"['action', 'thriller', 'mystery', 'drama']", Jang Seung Jo
"['action', 'thriller', 'mystery', 'drama']", Kim Hyo Jin
"['action', 'thriller', 'mystery', 'drama']", Jung Moon Sung
"['action', 'thriller', 'mystery', 'drama']", Cha Rae Hyung
"['action', 'thriller', 'mystery', 'drama']", Jung Soon Won
"['comedy', 'romance', 'drama']",Choi Jin Hyuk
"['comedy', 'romance', 'drama']", Song  Ha Yoon
"['comedy', 'romance', 'drama']", Lee Ho Won
"['comedy', 'romance', 'drama']", Lee  Joo Yeon
"['comedy', 'romance', 'drama']", Lee Soo Ji
"['comedy', 'romance', 'drama']", Kim Min Sang
"['action', 'historical', 'romance', 'supernatural']",Jung Il Woo
"['action', 'historical', 'romance', 'supernatural']", Go Sung Hee
"['action', 'historical', 'romance', 'supernatural']", UKnow
"['action', 'historical', 'romance', 'supernatural']", Seo Yea Ji
"['action', 'historical', 'romance', 'supernatural']", Yoon Tae Young
"['action', 'historical', 'romance', 'supernatural']", Kim Heung Soo
"['mystery', 'law', 'life', 'drama']",Lee Sun Kyun
"['mystery', 'law', 'life', 'drama']", Jung Ryeo Won
"['mystery', 'law', 'life', 'drama']", Lee Sung Jae
"['mystery', 'law', 'life', 'drama']", Lee Sang Hee
"['mystery', 'law', 'life', 'drama']", Kim Kwang Gyu
"['mystery', 'law', 'life', 'drama']", Jeon Sung Woo
"['romance', 'life', 'drama']",Bae Yong Joon
"['romance', 'life', 'drama']", Kim Hye Soo
"['romance', 'life', 'drama']", Yoon Son Ha
"['romance', 'life', 'drama']", Lee Jae Ryong
"['romance', 'life', 'drama']", Park  Sang Min
"['romance', 'life', 'drama']", Lee Na Young
"['action', 'historical', 'romance', 'medical']",Lee Yo Won
"['action', 'historical', 'romance', 'medical']", Yoo Ji Tae
"['action', 'historical', 'romance', 'medical']", Im Joo Hwan
"['action', 'historical', 'romance', 'medical']", Nam Gyu Ri
"['action', 'historical', 'romance', 'medical']", Yoon Jong Hwa
"['action', 'historical', 'romance', 'medical']", Lee Hae Young
"['comedy', 'romance', 'life', 'drama']",Song Seung Heon
"['comedy', 'romance', 'life', 'drama']", Seo Ji Hye
"['comedy', 'romance', 'life', 'drama']", Lee Ji Hoon
"['comedy', 'romance', 'life', 'drama']", Son Na Eun
"['comedy', 'romance', 'life', 'drama']", Ye Ji Won
"['comedy', 'romance', 'life', 'drama']", Kim Seo Kyung
"['comedy', 'romance', 'drama']",Jung Yu Mi
"['comedy', 'romance', 'drama']", Eric Mun
"['comedy', 'romance', 'drama']", Sung Joon
"['comedy', 'romance', 'drama']", Yoon Jin Yi
"['comedy', 'romance', 'drama']", Yoon Hyun Min
"['comedy', 'romance', 'drama']", Kim Seul Gi
"['thriller', 'mystery', 'law']",Namkoong Min
"['thriller', 'mystery', 'law']", Yoo  Joon Sang
"['thriller', 'mystery', 'law']", Uhm Ji Won
"['thriller', 'mystery', 'law']", Jeon Hye Bin
"['thriller', 'mystery', 'law']", Moon Sung Geun
"['thriller', 'mystery', 'law']", Kim Kang Hyun
"['music', 'comedy', 'romance', 'life']",Park Eun Bin
"['music', 'comedy', 'romance', 'life']", Kim Hyo Jin
"['music', 'comedy', 'romance', 'life']", Chae Jong Hyeop
"['music', 'comedy', 'romance', 'life']", Cha Hak Yeon
"['music', 'comedy', 'romance', 'life']", Kim Joo Heon
"['music', 'comedy', 'romance', 'life']", Lee Re
"['law', 'drama']",Cho Seung Woo
"['law', 'drama']", Han Hye Jin
"['law', 'drama']", Kim Sung Kyun
"['law', 'drama']", Jung Moon Sung
"['law', 'drama']", Kang Mal Geum
"['law', 'drama']", Jeon Bae Soo
"['comedy', 'law', 'romance']",Cho Yeo Jung
"['comedy', 'law', 'romance']", Yeon Woo Jin
"['comedy', 'law', 'romance']", Shim Hyung Tak
"['comedy', 'law', 'romance']", Wang Ji Won
"['comedy', 'law', 'romance']", Lee Yeol Eum
"['comedy', 'law', 'romance']", Hwang Young Hee
"['music', 'comedy', 'romance', 'melodrama']",Go Ah Ra
"['music', 'comedy', 'romance', 'melodrama']", Lee Jae Wook
"['music', 'comedy', 'romance', 'melodrama']", Kim Joo Heon
"['music', 'comedy', 'romance', 'melodrama']", Ye Ji Won
"['music', 'comedy', 'romance', 'melodrama']", Shin Eun Soo
"['music', 'comedy', 'romance', 'melodrama']", Lee Soon Jae
"['music', 'romance', 'drama', 'melodrama']",Park Eun Bin
"['music', 'romance', 'drama', 'melodrama']", Kim Min Jae
"['music', 'romance', 'drama', 'melodrama']", Park Ji Hyun
"['music', 'romance', 'drama', 'melodrama']", Kim Sung Cheol
"['music', 'romance', 'drama', 'melodrama']", Lee Yoo Jin
"['music', 'romance', 'drama', 'melodrama']", Bae Da Bin
"['thriller', 'mystery', 'drama', 'medical']",Park Jin Hee
"['thriller', 'mystery', 'drama', 'medical']", Bong Tae Kyu
"['thriller', 'mystery', 'drama', 'medical']", Lee Ki Woo
"['thriller', 'mystery', 'drama', 'medical']", Park Ji Young
"['thriller', 'mystery', 'drama', 'medical']", Lee Young Jin
"['thriller', 'mystery', 'drama', 'medical']", Ryu Hyun Kyung
"['mystery', 'romance', 'life', 'medical']",Ji Sung
"['mystery', 'romance', 'life', 'medical']", Lee Se Young
"['mystery', 'romance', 'life', 'medical']", Lee Kyu Hyung
"['mystery', 'romance', 'life', 'medical']", Hwang Hee
"['mystery', 'romance', 'life', 'medical']", Jung Min Ah
"['mystery', 'romance', 'life', 'medical']", Kwon Hwa Woon
"['mystery', 'romance', 'life', 'medical']",Ji Sung
"['mystery', 'romance', 'life', 'medical']", Lee Se Young
"['mystery', 'romance', 'life', 'medical']", Lee Kyu Hyung
"['mystery', 'romance', 'life', 'medical']", Hwang Hee
"['mystery', 'romance', 'life', 'medical']", Jung Min Ah
"['mystery', 'romance', 'life', 'medical']", Kwon Hwa Woon
"['thriller', 'law', 'drama', 'medical']",So Ji Sub
"['thriller', 'law', 'drama', 'medical']", Shin Sung Rok
"['thriller', 'law', 'drama', 'medical']", Im Soo Hyang
"['thriller', 'law', 'drama', 'medical']", Lee Joo Bin
"['thriller', 'law', 'drama', 'medical']", Lee Dong Ha
"['thriller', 'law', 'drama', 'medical']", Lee Kyung Young
"['thriller', 'law', 'crime', 'medical']",Namkoong Min
"['thriller', 'law', 'crime', 'medical']", Kwon Na Ra
"['thriller', 'law', 'crime', 'medical']", Kim Byung Chul
"['thriller', 'law', 'crime', 'medical']", Choi Won Young
"['thriller', 'law', 'crime', 'medical']", Lee Da In
"['thriller', 'law', 'crime', 'medical']", Jin Hee Kyung
"['comedy', 'romance', 'drama', 'medical']",Park Shin Hye
"['comedy', 'romance', 'drama', 'medical']", Park Hyung Sik
"['comedy', 'romance', 'drama', 'medical']", Yoon Park
"['comedy', 'romance', 'drama', 'medical']", Kong Seong Ha
"['comedy', 'romance', 'drama', 'medical']", Jang Hye Jin
"['comedy', 'romance', 'drama', 'medical']", Hyun Bong Sik
"['thriller', 'romance', 'drama', 'medical']",Lee Jong Suk
"['thriller', 'romance', 'drama', 'medical']", Jin Se Yeon
"['thriller', 'romance', 'drama', 'medical']", Kang So Ra
"['thriller', 'romance', 'drama', 'medical']", Park Hae Jin
"['thriller', 'romance', 'drama', 'medical']", Chun Ho Jin
"['thriller', 'romance', 'drama', 'medical']", Lee Jae Won
"['action', 'crime', 'youth']",Oh Se Hun
"['action', 'crime', 'youth']", Kang Mi Na
"['action', 'crime', 'youth']", Cho Byeong Kyu
"['action', 'crime', 'youth']", Ahn Bo Hyun
"['action', 'crime', 'youth']", Shin Won Ho
"['action', 'crime', 'youth']", Kim Hee Jin
"['romance', 'family']",Lee Sang Yoon
"['romance', 'family']", Lee Yoo Ri
"['romance', 'family']", Lee Jung Jin
"['romance', 'family']", Oh Seung Hyun
"['romance', 'family']", Kim Hwan Hee
"['romance', 'family']", Lee Mi Young
"['comedy', 'romance']",Jo Jung Suk
"['comedy', 'romance']", Gong Hyo Jin
"['comedy', 'romance']", Go Kyung Pyo
"['comedy', 'romance']", Lee Mi Sook
"['comedy', 'romance']", Park Ji Young
"['comedy', 'romance']", Mun Ka Young
"['romance', 'drama']",Lee Sang Woo
"['romance', 'drama']", Lee Tae Im
"['romance', 'drama']", Kim Young Jae
"['romance', 'drama']", Kim Hee Joon
"['romance', 'drama']", Hong Yeo Jin
"['romance', 'drama']", Bae Min Hee
"['thriller', 'romance', 'drama', 'melodrama']",Kim Nam Gil
"['thriller', 'romance', 'drama', 'melodrama']", Son Ye Jin
"['thriller', 'romance', 'drama', 'melodrama']", Ha Seok Jin
"['thriller', 'romance', 'drama', 'melodrama']", Lee Si Eon
"['thriller', 'romance', 'drama', 'melodrama']", Lee Jung Gil
"['thriller', 'romance', 'drama', 'melodrama']", Jung In Ki
"['comedy', 'romance', 'drama', 'fantasy']",Park Bo Young
"['comedy', 'romance', 'drama', 'fantasy']", Seo In Guk
"['comedy', 'romance', 'drama', 'fantasy']", Lee Soo Hyuk
"['comedy', 'romance', 'drama', 'fantasy']", Kang Tae Oh
"['comedy', 'romance', 'drama', 'fantasy']", Shin Do Hyun
"['comedy', 'romance', 'drama', 'fantasy']", Dawon
"['comedy', 'romance', 'youth', 'drama']",Bae Suzy
"['comedy', 'romance', 'youth', 'drama']", Yang Se Jong
"['comedy', 'romance', 'youth', 'drama']", Park Se Wan
"['comedy', 'romance', 'youth', 'drama']", Lee Yoo Bi
"['comedy', 'romance', 'youth', 'drama']", Lee Jin Wook
"['comedy', 'romance', 'youth', 'drama']", Go Ah Sung
['drama'],Lee Eung Kyung
['drama'], Jung So Young
['drama'], Jo Sung Ha
['drama'], Lee Joo Suk
['drama'], Seo Dong Soo
['drama'], No Min Woo
['youth'],Jung Joon
['youth'], Joo Hyun
['youth'], Sun Woo Eun Sook
['youth'], Lee Jin Ah
['youth'], Lee Jae Hoon
['youth'], Kim  Il Woo
"['action', 'drama']",Moon Choong Il
['drama'],Yoo Tae Woong
['drama'], Hwang Soo Jung
['drama'], Yoon Yoo Sun
['drama'], Jo  Min Ki
['drama'], Park Chul
['drama'], Woo Hee Jin
"['romance', 'drama', 'family', 'melodrama']",Oh Min Suk
"['romance', 'drama', 'family', 'melodrama']", Shin Dong Mi
"['romance', 'drama', 'family', 'melodrama']", Yoon Shi Yoon
"['romance', 'drama', 'family', 'melodrama']", Bae Da Bin
"['romance', 'drama', 'family', 'melodrama']", Seo Bum June
"['romance', 'drama', 'family', 'melodrama']", Choi Ye Bin
"['romance', 'sports', 'melodrama']",Kim Bum
"['romance', 'sports', 'melodrama']", Joo Jin Mo
"['romance', 'sports', 'melodrama']", Son Dam Bi
"['romance', 'sports', 'melodrama']", Park Sang Won
"['romance', 'sports', 'melodrama']", Lee Hoon
"['romance', 'sports', 'melodrama']", Lee Gi Young
"['music', 'comedy', 'romance', 'youth']",Kang So Ra
"['music', 'comedy', 'romance', 'youth']", Jung Jin Woon
"['music', 'comedy', 'romance', 'youth']", Park Ji Yeon
"['music', 'comedy', 'romance', 'youth']", Jay B
"['music', 'comedy', 'romance', 'youth']", Hyolyn
"['music', 'comedy', 'romance', 'youth']", Park Seo Joon
"['music', 'comedy', 'romance', 'youth']",Kang So Ra
"['music', 'comedy', 'romance', 'youth']", Jung Jin Woon
"['music', 'comedy', 'romance', 'youth']", Park Ji Yeon
"['music', 'comedy', 'romance', 'youth']", Jay B
"['music', 'comedy', 'romance', 'youth']", Hyolyn
"['music', 'comedy', 'romance', 'youth']", Park Seo Joon
"['historical', 'drama']",Choi Soo Jong
"['historical', 'drama']", Hong Eun Hee
"['historical', 'drama']", Kim Yoo Suk
"['historical', 'drama']", Lee Young Ah
"['historical', 'drama']", Park Joo Mi
"['historical', 'drama']", Kim Ha Kyun
"['food', 'comedy', 'romance']",Ha Seok Jin
"['food', 'comedy', 'romance']", Park Ha Sun
"['food', 'comedy', 'romance']", Hwang Woo Seul Hye
"['food', 'comedy', 'romance']", Gong Myung
"['food', 'comedy', 'romance']", Key
"['food', 'comedy', 'romance']", Kim Won Hae
"['thriller', 'mystery', 'sci-fi', 'medical']",Lee Sun Kyun
"['thriller', 'mystery', 'sci-fi', 'medical']", Lee Yoo Young
"['thriller', 'mystery', 'sci-fi', 'medical']", Park Hee Soon 
"['thriller', 'mystery', 'sci-fi', 'medical']", Seo Ji Hye
"['thriller', 'mystery', 'sci-fi', 'medical']", Lee Jae Won
"['thriller', 'mystery', 'sci-fi', 'medical']", Jo Bok Rae
"['mystery', 'psychological', 'drama', 'medical']",Song Chang Eui
"['mystery', 'psychological', 'drama', 'medical']", Jung Eun Chae
"['mystery', 'psychological', 'drama', 'medical']", Lee Yoon Ji
"['mystery', 'psychological', 'drama', 'medical']", Sung Ji Ru
"['mystery', 'psychological', 'drama', 'medical']", Choi Jung Woo
"['mystery', 'psychological', 'drama', 'medical']", Yoo Geon
['romance'],Kim Young Kwang
['romance'], Sandara Park
['romance'], Jung Ji Yoon
['romance'], Choi Dae Sung
['romance'], Kim Ho Chang
['romance'], Lito
"['historical', 'romance', 'medical', 'fantasy']",Lee Bum Soo
"['historical', 'romance', 'medical', 'fantasy']", Park Min Young
"['historical', 'romance', 'medical', 'fantasy']", Song Seung Heon
"['historical', 'romance', 'medical', 'fantasy']", Kim Jae Joong
"['historical', 'romance', 'medical', 'fantasy']", Lee So Yeon
"['historical', 'romance', 'medical', 'fantasy']", Kim Myung Soo
"['action', 'thriller', 'romance', 'medical']",Yang Dong Geun
"['action', 'thriller', 'romance', 'medical']", Han Ga In
"['action', 'thriller', 'romance', 'medical']", Lee Jong Hyuk
"['action', 'thriller', 'romance', 'medical']", Kim Hye Ok
"['action', 'thriller', 'romance', 'medical']", Kim Jeong Tae
"['action', 'thriller', 'romance', 'medical']", Park Shi Eun
"['comedy', 'medical']",Lee Seo Jin
"['comedy', 'medical']", Ra Mi Ran
"['comedy', 'medical']", Cha Chung Hwa
"['comedy', 'medical']", Shin Eun Jung
"['comedy', 'medical']", Kim Kwang Gyu
"['comedy', 'medical']", Jung Hyung Suk
"['romance', 'drama', 'medical']",Han Seok Kyu
"['romance', 'drama', 'medical']", Yoo Yeon Seok
"['romance', 'drama', 'medical']", Seo Hyun Jin
"['romance', 'drama', 'medical']", Choi Jin Ho
"['romance', 'drama', 'medical']", Yang Se Jong
"['romance', 'drama', 'medical']", Jang Hyuk Jin
"['thriller', 'mystery', 'sci-fi']",Jung Jae Young
"['thriller', 'mystery', 'sci-fi']", Kim Jung Eun
"['thriller', 'mystery', 'sci-fi']", Yang Se Jong
"['thriller', 'mystery', 'sci-fi']", Seo Eun Soo
"['thriller', 'mystery', 'sci-fi']", Kim Ki Doo
"['thriller', 'mystery', 'sci-fi']", Yoon Gyung Ho
"['comedy', 'drama', 'family', 'melodrama']",Shin Hyun Joon
"['comedy', 'drama', 'family', 'melodrama']", Ha Hee Ra
"['comedy', 'drama', 'family', 'melodrama']", Kim Hyun Joo
"['comedy', 'drama', 'family', 'melodrama']", Sa Hee
"['comedy', 'drama', 'family', 'melodrama']", Baek Bo Ram
"['comedy', 'drama', 'family', 'melodrama']", Yoo In Young
"['action', 'thriller', 'drama', 'sci-fi']",Choi Moon Hee
"['action', 'thriller', 'drama', 'sci-fi']", Kim Su Gyeom
"['action', 'thriller', 'drama', 'sci-fi']", Kim Min Chul
"['action', 'thriller', 'drama', 'sci-fi']", Ahn Do Kyu
"['action', 'thriller', 'drama', 'sci-fi']", Kwon Eun Bin
"['action', 'thriller', 'drama', 'sci-fi']", Yoon Jong Bin
"['food', 'comedy', 'romance', 'melodrama']",Eric Mun
"['food', 'comedy', 'romance', 'melodrama']", Go Won Hee
"['food', 'comedy', 'romance', 'melodrama']", Cha Jung Won
"['food', 'comedy', 'romance', 'melodrama']", Kil Hae Yeon
"['food', 'comedy', 'romance', 'melodrama']", Cha Chung Hwa
"['food', 'comedy', 'romance', 'melodrama']", Go Do Yeon
"['historical', 'mystery', 'drama']",Kim Sang Joong
"['historical', 'mystery', 'drama']", Lee Sun Ho
"['historical', 'mystery', 'drama']", Lee Dae Yeon
"['historical', 'mystery', 'drama']", Jung Ae Ri
"['historical', 'mystery', 'drama']", Park Chan Hwan
"['historical', 'mystery', 'drama']", Park Soo Hyun
"['comedy', 'romance', 'life', 'drama']",Ong Seong Wu
"['comedy', 'romance', 'life', 'drama']", Kim Hyang Gi 
"['comedy', 'romance', 'life', 'drama']", Shin Seung Ho
"['comedy', 'romance', 'life', 'drama']", Kang Ki Young
"['comedy', 'romance', 'life', 'drama']", Lee Seung Min
"['comedy', 'romance', 'life', 'drama']", Kim Do Wan
"['comedy', 'romance', 'drama', 'medical']",Song Ji Hyo
"['comedy', 'romance', 'drama', 'medical']", Choi Jin Hyuk
"['comedy', 'romance', 'drama', 'medical']", Lee Pil Mo
"['comedy', 'romance', 'drama', 'medical']", Choi Yeo Jin
"['comedy', 'romance', 'drama', 'medical']", Clara Lee
"['comedy', 'romance', 'drama', 'medical']", Chun Min Hee
"['action', 'historical', 'drama', 'war']",Choi Soo Jong
"['action', 'historical', 'drama', 'war']", Song Il Gook
"['action', 'historical', 'drama', 'war']", Park Soo Ae
"['action', 'historical', 'drama', 'war']", Chae Shi Ra
"['action', 'historical', 'drama', 'war']", Kim Heung Soo
"['action', 'historical', 'drama', 'war']", Chae Jung An
"['business', 'drama']",Go Soo
"['business', 'drama']", Son Hyun Joo
"['business', 'drama']", Lee Yo Won
"['business', 'drama']", Kwon Tae Won
"['business', 'drama']", Lee Won Jae
"['business', 'drama']", Jin Seo Yun
"['historical', 'romance', 'melodrama', 'political']",Ha Ji Won
"['historical', 'romance', 'melodrama', 'political']", Ji Chang Wook
"['historical', 'romance', 'melodrama', 'political']", Joo Jin Mo
"['historical', 'romance', 'melodrama', 'political']", Baek Jin Hee
"['historical', 'romance', 'melodrama', 'political']", Jin Yi Han
"['historical', 'romance', 'melodrama', 'political']", Kim Seo Hyung
"['historical', 'romance', 'melodrama', 'political']",Ha Ji Won
"['historical', 'romance', 'melodrama', 'political']", Ji Chang Wook
"['historical', 'romance', 'melodrama', 'political']", Joo Jin Mo
"['historical', 'romance', 'melodrama', 'political']", Baek Jin Hee
"['historical', 'romance', 'melodrama', 'political']", Jin Yi Han
"['historical', 'romance', 'melodrama', 'political']", Kim Seo Hyung
"['historical', 'drama']",Choi Myung Gil
"['historical', 'drama']", Lee Mi Yeon
"['historical', 'drama']", Lee Jin Woo
"['historical', 'drama']", Lee In
"['historical', 'drama']", Moon Geun Young
"['historical', 'drama']", Hong Il Kwon
"['romance', 'family', 'melodrama']",Yoon Hee Seok
"['romance', 'family', 'melodrama']", Park Tam Hee
"['romance', 'family', 'melodrama']", Yoon Son Ha
"['romance', 'family', 'melodrama']", Seo Do Young
"['romance', 'family', 'melodrama']", Choi Il Hwa
"['romance', 'family', 'melodrama']", Ahn Yun Hong
['drama'],Lee Bo Young
['drama'], Kang Kyung Joon
['drama'], Choi Sang Hoon
['drama'], Lee Hye Sook
['drama'], Yoo Ji In
['drama'], Park Eun Bin
"['action', 'romance', 'drama', 'melodrama']",Ryu Soo Young
"['action', 'romance', 'drama', 'melodrama']", Hwang Jung Eum
"['action', 'romance', 'drama', 'melodrama']", Jung Kyung Ho
"['action', 'romance', 'drama', 'melodrama']", Jung Woong In
"['action', 'romance', 'drama', 'melodrama']", Shim Hye Jin
"['action', 'romance', 'drama', 'melodrama']", Jeon So Min
"['action', 'romance', 'drama', 'melodrama']",Ryu Soo Young
"['action', 'romance', 'drama', 'melodrama']", Hwang Jung Eum
"['action', 'romance', 'drama', 'melodrama']", Jung Kyung Ho
"['action', 'romance', 'drama', 'melodrama']", Jung Woong In
"['action', 'romance', 'drama', 'melodrama']", Shim Hye Jin
"['action', 'romance', 'drama', 'melodrama']", Jeon So Min
